typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,commodity_name,hs_code,query_year
C,A,20200101,2020,52,2020,36,,,M,,156,,,0,,,H5,HS,True,253090,,,,C00,,0,1000,,8,,0.9,False,8,,0.9,False,0.9,False,1.0,False,1026.912,962.648,1026.912,0,True,False,Lithium,253090,2020
C,A,20200101,2020,52,2020,36,,,M,,156,,,0,,,H5,HS,True,253090,,,,C00,,0,2100,,8,,922506.0,False,8,,922506.0,False,922506.0,False,921056.0,False,559780.947,448805.092,559780.947,0,True,False,Lithium,253090,2020
C,A,20200101,2020,52,2020,36,,,M,,156,,,0,,,H5,HS,True,253090,,,,C00,,0,0,,8,,922506.9,False,8,,922506.9,False,922506.9,False,921057.0,False,560807.859,449767.741,560807.859,0,False,True,Lithium,253090,2020
C,A,20200101,2020,52,2020,36,,,X,,156,,,0,,,H5,HS,True,253090,,,,C00,,0,9900,,8,,1530780000.0,False,8,,1530780000.0,False,1530780000.0,False,1562640000.0,False,,600275938.457,600275938.457,0,True,False,Lithium,253090,2020
C,A,20200101,2020,52,2020,36,,,X,,156,,,0,,,H5,HS,True,253090,,,,C00,,0,0,,8,,1530780000.0,False,8,,1530780000.0,False,1530780000.0,False,1562640000.0,False,,600275938.457,600275938.457,0,False,True,Lithium,253090,2020
C,A,20210101,2021,52,2021,36,,,M,,156,,,0,,,H5,HS,True,253090,,,,C00,,0,1000,,8,,1.26,False,8,,1.26,False,1.26,False,1.4,False,1088.922,1033.733,1088.922,0,True,False,Lithium,253090,2021
C,A,20210101,2021,52,2021,36,,,M,,156,,,0,,,H5,HS,True,253090,,,,C00,,0,2100,,8,,3371991.2,False,8,,3371991.2,False,3371991.2,False,0.0,False,2659684.052,1790228.815,2659684.052,0,True,False,Lithium,253090,2021
C,A,20210101,2021,52,2021,36,,,M,,156,,,0,,,H5,HS,True,253090,,,,C00,,0,0,,8,,3371992.46,False,8,,3371992.46,False,3371992.46,False,0.0,False,2660772.975,1791262.548,2660772.975,0,False,True,Lithium,253090,2021
C,A,20210101,2021,52,2021,36,,,X,,156,,,0,,,H5,HS,True,253090,,,,C00,,0,0,,8,,1930560000.0,False,8,,1930560000.0,False,1930560000.0,False,1984050000.0,False,,1159093062.362,1159093062.362,0,False,True,Lithium,253090,2021
C,A,20210101,2021,52,2021,36,,,X,,156,,,0,,,H5,HS,True,253090,,,,C00,,0,9900,,8,,1930560000.0,False,8,,1930560000.0,False,1930560000.0,False,1984050000.0,False,,1159093062.362,1159093062.362,0,True,False,Lithium,253090,2021
C,A,20220101,2022,52,2022,36,,,M,,156,,,0,,,H6,HS,True,253090,,,,C00,,0,2100,,8,,832019.0,False,8,,832019.0,False,832019.0,False,0.0,False,469313.446,368695.424,469313.446,0,True,False,Lithium,253090,2022
