typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,commodity_name,hs_code,query_year
C,A,20200101,2020,52,2020,842,,,M,,0,,,0,,,H5,HS,True,250410,,,,C00,,0,0,,-1,,0.0,True,8,,34848789.0,False,0.0,True,0.0,False,43585652.0,0.0,43585652.0,6,False,True,Graphite,250410,2020
C,A,20200101,2020,52,2020,842,,,X,,0,,,0,,,H5,HS,True,250410,,,,C00,,0,0,,8,,6005241.0,False,8,,6005241.0,False,6005241.0,False,0.0,False,0.0,19930830.0,19930830.0,0,False,True,Graphite,250410,2020
C,A,20210101,2021,52,2021,842,,,M,,0,,,0,,,H5,HS,True,250410,,,,C00,,0,0,,-1,,0.0,True,8,,45268616.0,False,0.0,True,0.0,False,68607902.0,0.0,68607902.0,6,False,True,Graphite,250410,2021
C,A,20210101,2021,52,2021,842,,,X,,0,,,0,,,H5,HS,True,250410,,,,C00,,0,0,,8,,8827505.0,False,8,,8827505.0,False,8827505.0,False,0.0,False,0.0,23489663.0,23489663.0,0,False,True,Graphite,250410,2021
C,A,20220101,2022,52,2022,842,,,M,,0,,,0,,,H6,HS,True,250410,,,,C00,,0,0,,8,,85843108.0,False,8,,85843108.0,False,85843108.0,False,0.0,False,187371542.0,179304245.0,187371542.0,0,False,True,Graphite,250410,2022
C,A,20220101,2022,52,2022,842,,,X,,0,,,0,,,H6,HS,True,250410,,,,C00,,0,0,,8,,9721204.0,False,8,,9721204.0,False,9721204.0,False,0.0,False,,25914325.0,25914325.0,0,False,True,Graphite,250410,2022
C,A,20230101,2023,52,2023,842,,,M,,0,,,0,,,H6,HS,True,250410,,,,C00,,0,0,,8,,72489528.432,True,8,,72481454.0,False,72489528.432,True,0.0,False,160552665.0,154427894.0,160552665.0,6,False,True,Graphite,250410,2023
C,A,20230101,2023,52,2023,842,,,X,,0,,,0,,,H6,HS,True,250410,,,,C00,,0,0,,8,,7947783.0,False,8,,7947783.0,False,7947783.0,False,0.0,False,,18094611.0,18094611.0,0,False,True,Graphite,250410,2023
C,A,20240101,2024,52,2024,842,,,M,,0,,,0,,,H6,HS,True,250410,,,,C00,,0,0,,-1,,0.0,False,8,,63739709.0,False,,False,0.0,False,141811851.0,136566995.0,141811851.0,0,False,True,Graphite,250410,2024
C,A,20240101,2024,52,2024,842,,,X,,0,,,0,,,H6,HS,True,250410,,,,C00,,0,0,,8,,8958707.0,False,8,,8958707.0,False,8958707.0,False,0.0,False,,18903330.0,18903330.0,0,False,True,Graphite,250410,2024
C,A,20200101,2020,52,2020,156,,,M,,842,,,0,,,H5,HS,True,250410,,,,C00,,0,0,,8,,124022.231,True,8,,123755.0,False,124022.231,True,0.0,False,703655.0,0.0,703655.0,6,True,False,Graphite,250410,2020
C,A,20200101,2020,52,2020,156,,,X,,842,,,0,,,H5,HS,True,250410,,,,C00,,0,0,,8,,8797218.0,False,8,,8797218.0,False,8797218.0,False,0.0,False,0.0,10548319.0,10548319.0,0,True,False,Graphite,250410,2020
C,A,20210101,2021,52,2021,156,,,M,,842,,,0,,,H5,HS,True,250410,,,,C00,,0,0,,8,,116206.0,False,8,,116206.0,False,116206.0,False,0.0,False,744021.0,,744021.0,0,True,False,Graphite,250410,2021
C,A,20210101,2021,52,2021,156,,,X,,842,,,0,,,H5,HS,True,250410,,,,C00,,0,0,,8,,19939223.0,False,8,,19939223.0,False,19939223.0,False,0.0,False,,29984418.0,29984418.0,0,True,False,Graphite,250410,2021
C,A,20220101,2022,52,2022,156,,,M,,842,,,0,,,H6,HS,True,250410,,,,C00,,0,0,,8,,63899.0,False,8,,63899.0,False,63899.0,False,0.0,False,717267.0,,717267.0,0,True,False,Graphite,250410,2022
C,A,20220101,2022,52,2022,156,,,X,,842,,,0,,,H6,HS,True,250410,,,,C00,,0,0,,8,,32198584.0,False,8,,32198584.0,False,32198584.0,False,0.0,False,,85853299.0,85853299.0,0,True,False,Graphite,250410,2022
