typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,commodity_name,hs_code,query_year
C,A,20200101,2020,52,2020,842,,,M,,0,,,0,,,H5,HS,True,7502,,,,C00,,0,0,,8,,90457932.0,False,8,,90457932.0,False,90457932.0,False,0.0,False,1245986350.0,0.0,1245986350.0,0,False,True,Nickel,7502,2020
C,A,20200101,2020,52,2020,842,,,X,,0,,,0,,,H5,HS,True,7502,,,,C00,,0,0,,8,,9255348.0,False,8,,9255348.0,False,9255348.0,False,0.0,False,0.0,191876750.0,191876750.0,0,False,True,Nickel,7502,2020
C,A,20210101,2021,52,2021,842,,,M,,0,,,0,,,H5,HS,True,7502,,,,C00,,0,0,,8,,81525610.0,False,8,,81525610.0,False,81525610.0,False,0.0,False,1449818821.0,0.0,1449818821.0,0,False,True,Nickel,7502,2021
C,A,20210101,2021,52,2021,842,,,X,,0,,,0,,,H5,HS,True,7502,,,,C00,,0,0,,8,,8038721.0,False,8,,8038721.0,False,8038721.0,False,0.0,False,0.0,194058890.0,194058890.0,0,False,True,Nickel,7502,2021
C,A,20220101,2022,52,2022,842,,,M,,0,,,0,,,H6,HS,True,7502,,,,C00,,0,0,,8,,95869601.0,False,8,,95869601.0,False,95869601.0,False,0.0,False,2418338666.0,2407171811.0,2418338666.0,0,False,True,Nickel,7502,2022
C,A,20220101,2022,52,2022,842,,,X,,0,,,0,,,H6,HS,True,7502,,,,C00,,0,0,,8,,8187682.0,False,8,,8187682.0,False,8187682.0,False,0.0,False,,242905136.0,242905136.0,0,False,True,Nickel,7502,2022
C,A,20230101,2023,52,2023,842,,,M,,0,,,0,,,H6,HS,True,7502,,,,C00,,0,0,,8,,101282584.0,False,8,,101282584.0,False,101282584.0,False,0.0,False,2345169779.0,2337241536.0,2345169779.0,0,False,True,Nickel,7502,2023
C,A,20230101,2023,52,2023,842,,,X,,0,,,0,,,H6,HS,True,7502,,,,C00,,0,0,,8,,9581099.0,False,8,,9581099.0,False,9581099.0,False,0.0,False,,314107673.0,314107673.0,0,False,True,Nickel,7502,2023
C,A,20240101,2024,52,2024,842,,,M,,0,,,0,,,H6,HS,True,7502,,,,C00,,0,0,,8,,84881999.0,False,8,,84881999.0,False,84881999.0,False,0.0,False,1538568969.0,1530992806.0,1538568969.0,0,False,True,Nickel,7502,2024
C,A,20240101,2024,52,2024,842,,,X,,0,,,0,,,H6,HS,True,7502,,,,C00,,0,0,,8,,10109557.0,False,8,,10109557.0,False,10109557.0,False,0.0,False,,339432086.0,339432086.0,0,False,True,Nickel,7502,2024
C,A,20200101,2020,52,2020,156,,,M,,842,,,0,,,H5,HS,True,7502,,,,C00,,0,0,,8,,85745.131,True,-1,,0.0,False,85745.131,True,0.0,False,4120603.0,0.0,4120603.0,6,False,True,Nickel,7502,2020
C,A,20200101,2020,52,2020,156,,,X,,842,,,0,,,H5,HS,True,7502,,,,C00,,0,0,,8,,28863.0,False,8,,28863.0,False,28863.0,False,0.0,False,0.0,133064.0,133064.0,0,False,True,Nickel,7502,2020
C,A,20210101,2021,52,2021,156,,,M,,842,,,0,,,H5,HS,True,7502,,,,C00,,0,0,,8,,126810.0,False,8,,126810.0,False,126810.0,False,0.0,False,7401481.0,,7401481.0,0,False,True,Nickel,7502,2021
C,A,20210101,2021,52,2021,156,,,X,,842,,,0,,,H5,HS,True,7502,,,,C00,,0,0,,8,,33519.0,False,8,,33519.0,False,33519.0,False,0.0,False,,191044.0,191044.0,0,False,True,Nickel,7502,2021
C,A,20220101,2022,52,2022,156,,,M,,842,,,0,,,H6,HS,True,7502,,,,C00,,0,0,,8,,52706.798,True,-1,,0.0,False,52706.798,True,0.0,False,4527995.0,,4527995.0,6,False,True,Nickel,7502,2022
